nome,partido,uf,ano,pla ,par ,vnp ,dp ,pp ,aup ,aNj ,pcom ,ajcom ,aNjcom 
JOZIEL FERREIRA CARLOS,PATRIOTA,RJ,2021,37,4,756,4,127,1,4,147,0,46
JOZIEL FERREIRA CARLOS,PATRIOTA,RJ,2022,18,3,354,15,73,0,2,31,0,31
LOURIVAL GOMES DE ALMEIDA,PP,RJ,2019,59,0,309,4,111,2,0,167,1,20
LOURIVAL GOMES DE ALMEIDA,PP,RJ,2020,0,0,394,2,100,2,0,123,2,21
LOURIVAL GOMES DE ALMEIDA,PP,RJ,2022,6,0,332,0,70,3,2,13,2,3
LUIZ ANTONIO C. C. CORRÊA DA SILVA,PP,RJ,2019,91,0,297,3,98,14,1,139,7,27
LUIZ ANTONIO C. C. CORRÊA DA SILVA,PP,RJ,2020,6,0,385,0,95,6,1,186,20,13
LUIZ ANTONIO C. C. CORRÊA DA SILVA,PP,RJ,2021,13,1,694,0,117,14,1,184,20,14
LUIZ ANTONIO C. C. CORRÊA DA SILVA,PP,RJ,2022,23,1,354,0,75,0,0,15,2,6
LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR,PP,RJ,2019,205,8,306,9,99,10,4,248,12,42
LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR,PP,RJ,2020,89,2,384,19,99,2,1,153,0,94
LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR,PP,RJ,2021,131,14,745,10,118,0,14,145,0,95
LUIZ ANTONIO DE SOUZA TEIXEIRA JÚNIOR,PP,RJ,2022,34,4,270,0,54,0,21,13,0,17
LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,PL,RJ,2019,217,36,320,67,113,0,0,337,1,21
LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,PL,RJ,2020,22,0,394,18,101,1,0,486,1,8
LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,PL,RJ,2021,188,81,762,97,132,0,0,483,0,7
LUIZ EDUARDO CARNEIRO DA SILVA DE SOUZA LIMA,PL,RJ,2022,136,60,356,151,75,0,0,47,0,0
MARCELO CALERO FARIA GARCIA,PSD,RJ,2019,265,9,288,39,97,16,0,167,11,24
MARCELO CALERO FARIA GARCIA,PSD,RJ,2020,212,0,394,6,101,1,0,54,6,23
MARCELO CALERO FARIA GARCIA,PSD,RJ,2021,4,0,84,2,19,0,0,45,6,21
MARCELO CALERO FARIA GARCIA,PSD,RJ,2022,64,2,208,2,49,4,0,44,6,19
MARCELO RIBEIRO FREIXO,PSB,RJ,2019,414,4,322,78,108,2,3,192,4,121
MARCELO RIBEIRO FREIXO,PSB,RJ,2020,454,1,394,95,101,1,0,27,5,101
MARCELO RIBEIRO FREIXO,PSB,RJ,2021,211,4,758,123,130,2,0,19,4,90
MARCELO RIBEIRO FREIXO,PSB,RJ,2022,12,0,338,17,71,0,4,3,0,14
MÁRCIO DA SILVEIRA LABRE,PL,RJ,2019,101,6,303,24,107,6,0,219,1,24
MÁRCIO DA SILVEIRA LABRE,PL,RJ,2020,10,0,394,1,100,2,0,360,4,44
MÁRCIO DA SILVEIRA LABRE,PL,RJ,2021,88,12,757,5,130,2,0,360,4,45
MÁRCIO DA SILVEIRA LABRE,PL,RJ,2022,26,1,346,7,72,2,1,33,0,14
MARCOS BEZERRA RIBEIRO SOARES,UNIÃO,RJ,2019,0,0,0,0,0,0,0,38,0,1
MARCOS BEZERRA RIBEIRO SOARES,UNIÃO,RJ,2020,0,0,0,0,0,0,0,87,10,16
MARCOS BEZERRA RIBEIRO SOARES,UNIÃO,RJ,2021,29,0,703,0,113,4,7,87,10,17
MARCOS BEZERRA RIBEIRO SOARES,UNIÃO,RJ,2022,3,0,258,0,50,15,10,6,8,8
OTONI MOURA DE PAULO JUNIOR,MDB,RJ,2019,330,0,303,368,108,1,4,173,7,72
OTONI MOURA DE PAULO JUNIOR,MDB,RJ,2020,14,0,391,43,98,2,2,89,9,33
OTONI MOURA DE PAULO JUNIOR,MDB,RJ,2021,82,2,719,179,122,9,1,82,11,26
OTONI MOURA DE PAULO JUNIOR,MDB,RJ,2022,15,0,321,114,72,4,4,14,5,9
PAULO GUSTAVO GANIME ALVES TEIXEIRA,NOVO,RJ,2019,141,17,316,66,109,4,0,387,9,15
PAULO GUSTAVO GANIME ALVES TEIXEIRA,NOVO,RJ,2020,170,1,394,298,99,3,0,290,3,24
PAULO GUSTAVO GANIME ALVES TEIXEIRA,NOVO,RJ,2021,231,30,744,249,129,3,0,284,4,22
PAULO GUSTAVO GANIME ALVES TEIXEIRA,NOVO,RJ,2022,62,5,351,10,74,1,0,37,1,16
Paulo Sérgio Ramos Barboza,PDT,RJ,2019,350,2,299,65,97,15,1,255,32,84
Paulo Sérgio Ramos Barboza,PDT,RJ,2020,63,0,384,25,95,6,1,236,27,45
Paulo Sérgio Ramos Barboza,PDT,RJ,2021,139,11,760,163,131,1,0,232,24,44
Paulo Sérgio Ramos Barboza,PDT,RJ,2022,41,2,307,45,58,12,5,39,23,7
PEDRO AUGUSTO PALARETI,PP,RJ,2019,0,0,0,0,0,0,0,21,1,4
PEDRO AUGUSTO PALARETI,PP,RJ,2020,0,0,0,0,0,0,0,42,2,5
PEDRO AUGUSTO PALARETI,PP,RJ,2021,35,0,693,0,115,14,3,42,2,5
PEDRO AUGUSTO PALARETI,PP,RJ,2022,8,0,247,0,45,30,0,0,0,0
PEDRO PAULO CARVALHO TEIXEIRA,PSD,RJ,2019,248,3,285,32,98,11,4,52,12,34
PEDRO PAULO CARVALHO TEIXEIRA,PSD,RJ,2020,33,2,392,25,99,3,0,15,0,11
PEDRO PAULO CARVALHO TEIXEIRA,PSD,RJ,2021,0,0,30,2,10,0,2,15,0,11
PEDRO PAULO CARVALHO TEIXEIRA,PSD,RJ,2022,9,2,215,6,48,0,3,15,0,11
RICARDO CORREA DE BARROS,PDT,RJ,2019,0,0,0,0,0,0,0,27,0,7
RICARDO CORREA DE BARROS,PDT,RJ,2020,0,0,0,0,0,0,0,70,3,24
RICARDO CORREA DE BARROS,PDT,RJ,2021,10,0,747,0,120,0,3,71,3,24
RICARDO CORREA DE BARROS,PDT,RJ,2022,3,0,320,0,66,8,1,10,3,6
ROGERIO TEIXEIRA JUNIOR,UNIÃO,RJ,2019,177,3,305,1,106,7,0,164,5,9
ROGERIO TEIXEIRA JUNIOR,UNIÃO,RJ,2020,24,0,394,0,99,2,1,103,0,28
ROGERIO TEIXEIRA JUNIOR,UNIÃO,RJ,2021,49,4,412,0,74,0,0,103,0,29
ROGERIO TEIXEIRA JUNIOR,UNIÃO,RJ,2022,21,2,354,0,74,0,1,19,0,19
ROSANGELA DE SOUZA GOMES,REPUBLICANOS,RJ,2019,106,0,296,23,103,10,0,70,14,40
ROSANGELA DE SOUZA GOMES,REPUBLICANOS,RJ,2020,16,0,367,24,96,5,1,6,0,6
ROSANGELA DE SOUZA GOMES,REPUBLICANOS,RJ,2021,36,1,744,23,122,10,0,4,0,0
ROSANGELA DE SOUZA GOMES,REPUBLICANOS,RJ,2022,8,0,312,17,61,14,0,2,0,0
SORAYA ALENCAR DOS SANTOS,PL,RJ,2019,189,99,242,38,84,29,0,59,2,4
SORAYA ALENCAR DOS SANTOS,PL,RJ,2020,70,7,357,69,89,13,0,142,5,27
SORAYA ALENCAR DOS SANTOS,PL,RJ,2021,82,7,734,80,129,3,0,142,5,27
SORAYA ALENCAR DOS SANTOS,PL,RJ,2022,35,3,354,62,73,2,0,27,0,15
SOSTENES SILVA CAVALCANTE,PL,RJ,2019,419,22,305,24,110,0,3,226,0,91
SOSTENES SILVA CAVALCANTE,PL,RJ,2020,15,0,390,6,100,1,1,191,8,166
SOSTENES SILVA CAVALCANTE,PL,RJ,2021,59,20,741,5,128,2,2,191,8,163
SOSTENES SILVA CAVALCANTE,PL,RJ,2022,50,0,352,23,73,1,1,17,3,36
TALIRIA PETRONE SOARES,PSOL,RJ,2019,378,14,276,65,96,17,0,106,16,47
TALIRIA PETRONE SOARES,PSOL,RJ,2020,301,0,244,13,55,47,0,67,21,123
TALIRIA PETRONE SOARES,PSOL,RJ,2021,456,3,709,636,123,9,0,67,21,124
TALIRIA PETRONE SOARES,PSOL,RJ,2022,145,0,284,31,59,11,5,17,12,32
VINICIUS MEDEIROS FARAH,UNIÃO,RJ,2019,112,3,248,49,95,14,4,132,25,42
VINICIUS MEDEIROS FARAH,UNIÃO,RJ,2020,29,0,393,0,100,0,2,54,5,42
VINICIUS MEDEIROS FARAH,UNIÃO,RJ,2021,16,3,290,0,50,0,4,49,5,39
VINICIUS MEDEIROS FARAH,UNIÃO,RJ,2022,16,2,147,0,32,3,16,11,5,24
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,RJ,2019,376,15,304,93,94,17,2,182,9,33
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,RJ,2020,55,1,392,72,98,3,1,131,8,42
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,RJ,2021,91,13,706,79,124,8,0,132,8,42
VINICIUS RAPOZO DE CARVALHO,REPUBLICANOS,RJ,2022,214,1,315,59,65,10,0,7,3,10
CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,PP,RN,2021,47,0,714,1,122,7,3,61,11,30
CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,PP,RN,2020,19,0,373,3,94,2,6,61,11,30
CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,PP,RN,2019,273,9,269,8,88,19,6,76,14,53
CARLOS ALBERTO DE SOUSA ROSADO SEGUNDO,PP,RN,2022,15,0,334,1,61,12,2,17,9,5
ELIÉSER GIRÃO MONTEIRO FILHO,PL,RN,2021,60,7,735,57,128,4,0,188,5,24
ELIÉSER GIRÃO MONTEIRO FILHO,PL,RN,2020,46,0,387,23,97,2,3,188,6,24
ELIÉSER GIRÃO MONTEIRO FILHO,PL,RN,2019,70,8,209,28,90,23,0,213,30,13
ELIÉSER GIRÃO MONTEIRO FILHO,PL,RN,2022,27,4,323,48,68,4,3,37,3,6
HILKEA CARLA DE SOUZA MEDEIROS LIMA,UNIÃO,RN,2021,205,26,762,7,132,0,0,405,2,5
HILKEA CARLA DE SOUZA MEDEIROS LIMA,UNIÃO,RN,2020,44,0,274,3,50,0,0,403,2,4
HILKEA CARLA DE SOUZA MEDEIROS LIMA,UNIÃO,RN,2019,6,0,0,0,0,0,0,157,0,1
HILKEA CARLA DE SOUZA MEDEIROS LIMA,UNIÃO,RN,2022,79,1,354,9,74,0,1,57,0,3
JOÃO DA SILVA MAIA,PL,RN,2021,55,19,748,1,129,0,3,86,0,13
JOÃO DA SILVA MAIA,PL,RN,2020,17,0,394,0,99,2,1,86,0,13
JOÃO DA SILVA MAIA,PL,RN,2019,129,7,316,4,113,0,0,144,0,24
JOÃO DA SILVA MAIA,PL,RN,2022,23,1,340,3,70,5,0,4,0,0
LUIZ BENES LEOCADIO DE ARAUJO,UNIÃO,RN,2021,49,9,750,9,130,2,0,126,3,12
LUIZ BENES LEOCADIO DE ARAUJO,UNIÃO,RN,2020,15,0,384,0,99,1,2,130,3,12
LUIZ BENES LEOCADIO DE ARAUJO,UNIÃO,RN,2019,147,6,288,25,107,5,1,167,8,16
LUIZ BENES LEOCADIO DE ARAUJO,UNIÃO,RN,2022,20,5,347,22,71,3,1,30,2,6
NATÁLIA BASTOS BONAVIDES,PT,RN,2021,265,13,730,16,127,3,2,134,5,25
NATÁLIA BASTOS BONAVIDES,PT,RN,2020,297,1,394,23,100,1,1,141,5,27
NATÁLIA BASTOS BONAVIDES,PT,RN,2019,259,1,297,31,105,8,0,135,7,5
NATÁLIA BASTOS BONAVIDES,PT,RN,2022,105,0,341,5,69,6,0,11,3,13
RAFAEL HUETE DA MOTTA,PSB,RN,2019,149,3,279,14,97,16,0,141,15,55
RAFAEL HUETE DA MOTTA,PSB,RN,2020,92,0,394,2,95,7,0,179,6,37
RAFAEL HUETE DA MOTTA,PSB,RN,2021,56,6,753,3,125,1,6,175,4,34
RAFAEL HUETE DA MOTTA,PSB,RN,2022,24,0,325,3,64,5,6,21,4,16
WALTER PEREIRA ALVES,MDB,RN,2019,195,2,295,3,110,3,0,81,5,39
WALTER PEREIRA ALVES,MDB,RN,2020,19,0,393,1,99,3,0,55,8,29
WALTER PEREIRA ALVES,MDB,RN,2021,22,0,747,2,128,3,1,55,8,29
WALTER PEREIRA ALVES,MDB,RN,2022,12,0,307,1,61,7,7,9,4,7
DIRLAINE JAQUELINE CASSOL,PP,RO,2019,159,2,0,19,99,14,0,169,8,26
DIRLAINE JAQUELINE CASSOL,PP,RO,2020,73,0,392,5,99,2,1,246,16,42
DIRLAINE JAQUELINE CASSOL,PP,RO,2021,113,12,715,16,124,8,0,245,16,41
DIRLAINE JAQUELINE CASSOL,PP,RO,2022,45,1,293,1,64,8,3,44,8,13
EXPEDITO GONCALVES FERREIRA NETTO,PSD,RO,2019,332,7,0,13,97,13,3,55,25,70
EXPEDITO GONCALVES FERREIRA NETTO,PSD,RO,2020,26,0,391,1,96,6,0,18,4,53
EXPEDITO GONCALVES FERREIRA NETTO,PSD,RO,2021,38,1,759,3,130,2,0,18,4,53
EXPEDITO GONCALVES FERREIRA NETTO,PSD,RO,2022,17,1,334,0,66,9,0,2,3,14
JOAO CHRISÓSTOMO DE MOURA,PL,RO,2019,102,2,323,139,106,6,1,351,8,26
JOAO CHRISÓSTOMO DE MOURA,PL,RO,2020,23,0,394,14,102,0,0,274,0,39
JOAO CHRISÓSTOMO DE MOURA,PL,RO,2021,108,12,762,51,132,0,0,274,0,40
JOAO CHRISÓSTOMO DE MOURA,PL,RO,2022,11,0,354,43,73,0,2,56,0,27
LEONARDO BARRETO DE MORAES,PODE,RO,2019,262,23,0,58,108,5,0,378,11,54
LEONARDO BARRETO DE MORAES,PODE,RO,2020,345,3,392,91,99,3,0,239,10,1
LEONARDO BARRETO DE MORAES,PODE,RO,2021,439,10,760,6,132,0,0,225,8,1
LEONARDO BARRETO DE MORAES,PODE,RO,2022,47,2,333,1,65,8,2,48,5,1
LUCAS FOLLADOR,PSC,RO,2019,0,0,0,0,0,0,0,0,0,0
LUCAS FOLLADOR,PSC,RO,2020,0,0,0,0,0,0,0,12,0,1
LUCAS FOLLADOR,PSC,RO,2021,0,0,0,0,0,0,0,12,0,1
LUCAS FOLLADOR,PSC,RO,2022,9,0,53,1,22,0,1,12,0,1
LUCIO ANTONIO MOSQUINI,MDB,RO,2019,295,6,0,27,92,14,7,66,6,48
LUCIO ANTONIO MOSQUINI,MDB,RO,2020,62,1,387,4,96,4,2,33,15,38
LUCIO ANTONIO MOSQUINI,MDB,RO,2021,33,5,744,6,125,4,3,33,15,37
LUCIO ANTONIO MOSQUINI,MDB,RO,2022,34,3,245,2,50,17,8,6,10,3
MAURO NAZIF RASUL,PSB,RO,2019,378,12,0,31,113,0,0,134,1,56
MAURO NAZIF RASUL,PSB,RO,2020,247,1,389,17,100,2,0,140,0,50
MAURO NAZIF RASUL,PSB,RO,2021,164,18,762,2,129,1,2,139,0,51
MAURO NAZIF RASUL,PSB,RO,2022,63,5,354,5,74,0,1,29,0,19
SILVIA CRISTINA AMANCIO CHAGAS,PL,RO,2019,418,11,0,30,109,1,3,246,2,101
SILVIA CRISTINA AMANCIO CHAGAS,PL,RO,2020,38,1,394,8,102,0,0,213,5,180
SILVIA CRISTINA AMANCIO CHAGAS,PL,RO,2021,122,11,756,11,78,0,4,214,5,181
SILVIA CRISTINA AMANCIO CHAGAS,PL,RO,2022,42,4,343,3,72,2,1,54,5,20
ANTONIO CARLOS NICOLETTI,UNIAO,RR,2019,141,15,0,7,101,11,1,309,12,26
ANTONIO CARLOS NICOLETTI,UNIAO,RR,2020,43,0,394,2,100,2,0,208,2,40
ANTONIO CARLOS NICOLETTI,UNIAO,RR,2021,84,2,722,3,123,2,7,205,2,37
ANTONIO CARLOS NICOLETTI,UNIAO,RR,2022,22,3,311,1,59,1,15,41,0,24
ÉDIO VIEIRA LOPES,PL,RR,2019,167,3,278,11,101,3,9,146,6,36
ÉDIO VIEIRA LOPES,PL,RR,2020,5,0,272,2,85,12,5,65,4,9
ÉDIO VIEIRA LOPES,PL,RR,2021,57,2,697,4,120,3,9,65,4,8
ÉDIO VIEIRA LOPES,PL,RR,2022,2,0,347,0,61,5,9,18,2,3
HIRAN MANUEL GONCALVES DA SILVA,PP,RR,2019,200,20,0,22,98,12,3,235,20,74
HIRAN MANUEL GONCALVES DA SILVA,PP,RR,2020,78,3,386,42,96,6,0,237,14,89
HIRAN MANUEL GONCALVES DA SILVA,PP,RR,2021,117,10,742,29,124,4,4,229,13,88
HIRAN MANUEL GONCALVES DA SILVA,PP,RR,2022,69,10,321,23,60,4,11,24,3,10
JOENIA BATISTA DE CARVALHO,REDE,RR,2019,195,14,0,93,102,8,3,502,13,27
JOENIA BATISTA DE CARVALHO,REDE,RR,2020,92,1,394,308,101,0,1,492,11,22
JOENIA BATISTA DE CARVALHO,REDE,RR,2021,222,11,743,559,130,2,0,484,11,21
JOENIA BATISTA DE CARVALHO,REDE,RR,2022,65,2,317,143,69,6,0,88,8,12
JOHNATHAN PEREIRA DE JESUS,REPUBLICANOS,RR,2019,201,0,0,22,91,20,2,58,14,54
JOHNATHAN PEREIRA DE JESUS,REPUBLICANOS,RR,2020,209,1,375,18,90,12,0,102,6,91
JOHNATHAN PEREIRA DE JESUS,REPUBLICANOS,RR,2021,39,2,747,8,127,4,1,102,6,91
JOHNATHAN PEREIRA DE JESUS,REPUBLICANOS,RR,2022,10,1,344,2,71,1,3,20,1,18
JOSE OTACI BARROSO DO NASCIMENTO,SOLIDARIEDADE,RR,2019,198,0,0,0,102,4,7,141,3,42
JOSE OTACI BARROSO DO NASCIMENTO,SOLIDARIEDADE,RR,2020,5,0,233,0,76,2,3,45,3,105
JOSE OTACI BARROSO DO NASCIMENTO,SOLIDARIEDADE,RR,2021,24,0,744,1,126,0,6,46,3,106
JOSE OTACI BARROSO DO NASCIMENTO,SOLIDARIEDADE,RR,2022,3,0,310,3,62,4,9,9,3,28
RENATO ANDRADE QUEIROZ,PSD,RR,2019,0,0,0,0,0,0,0,0,0,0
RENATO ANDRADE QUEIROZ,PSD,RR,2020,2,0,160,0,21,0,0,16,0,0
RENATO ANDRADE QUEIROZ,PSD,RR,2021,0,0,0,0,0,0,0,16,0,0
RENATO ANDRADE QUEIROZ,PSD,RR,2022,22,0,184,32,42,1,3,16,0,0
SHÉRIDAN ESTÉRFANY OLIVEIRA RAMOS,PSDB,RR,2019,135,13,0,6,89,16,8,137,27,36
SHÉRIDAN ESTÉRFANY OLIVEIRA RAMOS,PSDB,RR,2020,58,2,394,6,99,3,0,67,15,23
SHÉRIDAN ESTÉRFANY OLIVEIRA RAMOS,PSDB,RR,2021,42,2,631,0,111,20,1,67,15,23
SHÉRIDAN ESTÉRFANY OLIVEIRA RAMOS,PSDB,RR,2022,2,0,198,0,36,35,4,0,0,3
AFONSO ANTUNES DA MOTTA,PDT,RS,2019,315,7,320,96,106,6,1,102,24,70
AFONSO ANTUNES DA MOTTA,PDT,RS,2020,10,0,393,48,98,4,0,103,13,56
AFONSO ANTUNES DA MOTTA,PDT,RS,2021,59,0,751,17,127,2,3,101,12,48
AFONSO ANTUNES DA MOTTA,PDT,RS,2022,9,1,354,36,74,0,1,26,10,10
ALCEU MOREIRA DA SILVA,MDB,RS,2019,213,9,252,26,85,27,1,133,27,31
ALCEU MOREIRA DA SILVA,MDB,RS,2020,22,2,394,13,101,1,0,169,6,10
ALCEU MOREIRA DA SILVA,MDB,RS,2021,67,14,758,1,130,2,0,169,6,10
ALCEU MOREIRA DA SILVA,MDB,RS,2022,36,3,327,11,62,10,3,20,6,4
ALCIBIO MESQUITA BIBO NUNES,PL,RS,2019,153,6,314,291,108,5,0,124,4,25
ALCIBIO MESQUITA BIBO NUNES,PL,RS,2020,32,0,394,109,101,1,0,146,0,75
ALCIBIO MESQUITA BIBO NUNES,PL,RS,2021,143,42,760,239,131,0,1,147,0,76
ALCIBIO MESQUITA BIBO NUNES,PL,RS,2022,42,3,354,62,75,0,0,27,0,21
ANTONIO CARLOS GOMES DA SILVA,REPUBLICANOS,RS,2019,165,6,304,7,110,2,1,132,16,31
ANTONIO CARLOS GOMES DA SILVA,REPUBLICANOS,RS,2020,8,0,392,1,99,3,0,56,4,22
ANTONIO CARLOS GOMES DA SILVA,REPUBLICANOS,RS,2021,26,3,737,5,127,5,0,56,4,22
ANTONIO CARLOS GOMES DA SILVA,REPUBLICANOS,RS,2022,13,1,356,4,75,0,0,16,2,4
DANIEL TRZECIAK DUARTE,PSDB,RS,2019,111,6,306,11,110,3,0,204,7,9
DANIEL TRZECIAK DUARTE,PSDB,RS,2020,13,0,394,0,102,0,0,114,7,26
DANIEL TRZECIAK DUARTE,PSDB,RS,2021,76,3,762,5,132,0,0,108,8,26
DANIEL TRZECIAK DUARTE,PSDB,RS,2022,4,0,341,3,69,6,0,23,8,3
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,2019,32,3,291,3,94,4,15,82,13,80
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,2020,10,0,384,1,95,3,4,26,10,39
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,2021,10,1,158,0,36,0,5,23,9,36
DANRLEI DE DEUS HINTERHOLZ,PSD,RS,2022,5,1,187,1,36,6,9,114,9,15
DARCI POMPEO DE MATTOS,PDT,RS,2019,589,42,297,270,99,11,3,226,21,109
DARCI POMPEO DE MATTOS,PDT,RS,2020,105,0,391,249,94,6,2,200,13,58
DARCI POMPEO DE MATTOS,PDT,RS,2021,219,36,747,443,127,1,4,200,13,59
DARCI POMPEO DE MATTOS,PDT,RS,2022,80,3,344,163,73,2,0,50,11,31
DIONILSO MATEUS MARCON,PT,RS,2019,435,0,293,141,96,11,6,70,3,38
DIONILSO MATEUS MARCON,PT,RS,2020,435,0,394,20,98,3,1,108,6,42
DIONILSO MATEUS MARCON,PT,RS,2021,378,2,758,43,130,1,1,108,6,42
DIONILSO MATEUS MARCON,PT,RS,2022,119,0,345,41,68,1,6,36,5,4
ELVINO JOSÉ BOHN GASS,PT,RS,2019,306,4,322,190,108,5,0,92,3,26
ELVINO JOSÉ BOHN GASS,PT,RS,2020,210,0,382,88,99,2,1,21,0,8
ELVINO JOSÉ BOHN GASS,PT,RS,2021,1325,0,762,266,132,0,0,20,0,9
ELVINO JOSÉ BOHN GASS,PT,RS,2022,106,0,339,64,73,2,0,19,0,9
FERNANDA MELCHIONNA E SILVA,PSOL,RS,2019,392,7,0,138,103,6,4,221,10,4
FERNANDA MELCHIONNA E SILVA,PSOL,RS,2020,726,0,391,355,99,2,1,203,6,12
FERNANDA MELCHIONNA E SILVA,PSOL,RS,2021,362,14,747,196,128,3,1,203,6,11
FERNANDA MELCHIONNA E SILVA,PSOL,RS,2022,155,3,326,132,71,1,3,43,0,5
GIOVANI BATISTA FELTES,MDB,RS,2019,24,0,321,0,112,0,1,99,1,16
GIOVANI BATISTA FELTES,MDB,RS,2020,2,0,394,0,101,1,0,88,1,13
GIOVANI BATISTA FELTES,MDB,RS,2021,17,0,762,0,131,0,1,88,1,13
GIOVANI BATISTA FELTES,MDB,RS,2022,6,0,354,0,74,0,1,18,0,3
GIOVANI CHERINI,PL,RS,2019,122,4,0,98,103,9,1,164,5,21
GIOVANI CHERINI,PL,RS,2020,37,2,384,138,96,6,0,195,12,38
GIOVANI CHERINI,PL,RS,2021,108,15,726,158,126,5,1,195,11,35
GIOVANI CHERINI,PL,RS,2022,65,2,342,56,71,3,1,32,3,11
HEITOR JOSE SCHUCH,PSB,RS,2019,367,2,301,52,101,9,3,222,11,21
HEITOR JOSE SCHUCH,PSB,RS,2020,91,0,394,33,96,5,1,145,5,25
HEITOR JOSE SCHUCH,PSB,RS,2021,97,9,754,32,124,6,2,143,5,25
HEITOR JOSE SCHUCH,PSB,RS,2022,18,0,313,33,62,12,1,21,4,4
HENRIQUE FONTANA JÚNIOR,PT,RS,2019,298,0,0,196,109,4,0,64,3,42
HENRIQUE FONTANA JÚNIOR,PT,RS,2020,124,0,394,79,101,0,1,56,3,29
HENRIQUE FONTANA JÚNIOR,PT,RS,2021,174,1,758,500,127,2,3,53,3,26
HENRIQUE FONTANA JÚNIOR,PT,RS,2022,37,0,339,147,72,3,0,10,2,6
JERÔNIMO PIZZOLOTTO GOERGEN,PP,RS,2019,250,3,246,8,88,25,0,85,21,42
JERÔNIMO PIZZOLOTTO GOERGEN,PP,RS,2020,125,0,386,2,94,8,0,90,15,44
JERÔNIMO PIZZOLOTTO GOERGEN,PP,RS,2021,275,2,733,1,122,5,5,90,15,44
JERÔNIMO PIZZOLOTTO GOERGEN,PP,RS,2022,166,0,290,0,57,15,3,11,12,12
JOSÉ ALFONSO EBERT HAMM,PP,RS,2019,152,6,308,68,109,4,0,121,20,99
JOSÉ ALFONSO EBERT HAMM,PP,RS,2020,12,0,374,9,100,2,0,77,22,50
JOSÉ ALFONSO EBERT HAMM,PP,RS,2021,29,3,574,11,104,28,0,76,22,47
JOSÉ ALFONSO EBERT HAMM,PP,RS,2022,29,1,314,23,69,5,1,21,4,13
LIZIANE BAYER DA COSTA,REPUBLICANOS,RS,2019,188,2,300,10,106,7,0,205,5,42
LIZIANE BAYER DA COSTA,REPUBLICANOS,RS,2020,12,1,394,1,99,2,1,299,8,47
LIZIANE BAYER DA COSTA,REPUBLICANOS,RS,2021,66,15,741,9,129,3,0,300,8,47
LIZIANE BAYER DA COSTA,REPUBLICANOS,RS,2022,24,0,354,8,75,0,0,48,1,16
LUCAS BELLO REDECKER,PSDB,RS,2019,152,6,324,14,112,1,0,395,7,34
LUCAS BELLO REDECKER,PSDB,RS,2020,62,1,394,17,102,0,0,291,10,14
LUCAS BELLO REDECKER,PSDB,RS,2021,92,24,733,11,125,6,1,281,10,11
LUCAS BELLO REDECKER,PSDB,RS,2022,24,8,318,0,68,4,3,34,4,2
LUIS ANTONIO FRANCISCATTO COVATTI,PP,RS,2019,3,0,3,0,3,0,1,36,0,10
LUIS ANTONIO FRANCISCATTO COVATTI,PP,RS,2020,0,0,0,0,0,0,0,91,3,46
LUIS ANTONIO FRANCISCATTO COVATTI,PP,RS,2021,57,0,643,0,107,1,5,91,3,46
LUIS ANTONIO FRANCISCATTO COVATTI,PP,RS,2022,38,2,351,0,73,0,2,27,1,12
MARCEL VAN HATTEM,NOVO,RS,2019,60,0,303,265,102,11,0,188,12,1
MARCEL VAN HATTEM,NOVO,RS,2020,114,2,392,185,100,2,0,325,13,6
MARCEL VAN HATTEM,NOVO,RS,2021,85,9,758,234,130,2,0,325,13,6
MARCEL VAN HATTEM,NOVO,RS,2022,48,2,356,121,75,0,0,63,11,3
MARCELO PIRES MORAES,PL,RS,2019,75,0,310,2,109,4,0,103,6,79
MARCELO PIRES MORAES,PL,RS,2020,22,0,394,0,100,2,0,56,6,123
MARCELO PIRES MORAES,PL,RS,2021,47,0,757,7,129,2,1,55,6,123
MARCELO PIRES MORAES,PL,RS,2022,854,2,348,4,71,3,1,12,3,14
MARCIO DELLA VALLE BIOLCHI,MDB,RS,2019,18,3,315,0,104,2,7,113,2,39
MARCIO DELLA VALLE BIOLCHI,MDB,RS,2020,4,0,394,0,99,2,1,94,0,24
MARCIO DELLA VALLE BIOLCHI,MDB,RS,2021,18,0,723,0,122,0,10,94,0,24
MARCIO DELLA VALLE BIOLCHI,MDB,RS,2022,4,0,309,0,66,7,2,1,0,7
MARIA DO ROSÁRIO NUNES,PT,RS,2019,355,25,273,161,100,13,0,176,37,117
MARIA DO ROSÁRIO NUNES,PT,RS,2020,363,0,394,70,100,1,1,171,54,105
